"run_time","ram_total_gb","ram_sticks_gb","ram_speed_mts","build_commit","build_number","cpu_info","gpu_info","backends","model_filename","model_type","model_size","model_n_params","n_batch","n_ubatch","n_threads","cpu_mask","cpu_strict","poll","type_k","type_v","n_gpu_layers","n_cpu_moe","split_mode","main_gpu","no_kv_offload","flash_attn","devices","tensor_split","tensor_buft_overrides","use_mmap","use_direct_io","embeddings","no_op_offload","no_host","fit_target","fit_min_ctx","n_prompt","n_gen","n_depth","test_time","avg_ns","stddev_ns","avg_ts","stddev_ts"
"2026-07-10 20:01:09","128","16+16+16+16+16+16+16+16","8000","f5525f7e7","9910","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          ","AMD Radeon(TM) 8060S Graphics","CUDA,ROCm","C:\Users\matt\.lmstudio\models\lmstudio-community\gemma-3-27B-it-qat-GGUF\gemma-3-27B-it-QAT-Q4_0.gguf","gemma3 27B Q4_0","15560833664","27009346304","2048","512","16","0x0","0","50","f16","f16","-1","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-07-10T18:01:24Z","1338618600","6769175","382.490359","1.929762"
"2026-07-10 20:01:09","128","16+16+16+16+16+16+16+16","8000","f5525f7e7","9910","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          ","AMD Radeon(TM) 8060S Graphics","CUDA,ROCm","C:\Users\matt\.lmstudio\models\lmstudio-community\gemma-3-27B-it-qat-GGUF\gemma-3-27B-it-QAT-Q4_0.gguf","gemma3 27B Q4_0","15560833664","27009346304","2048","512","16","0x0","0","50","f16","f16","-1","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-07-10T18:01:29Z","9874904766","35726804","12.962264","0.046976"
"2026-07-10 20:21:52","128","16+16+16+16+16+16+16+16","8000","f5525f7e7","9910","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          ","AMD Radeon(TM) 8060S Graphics","CUDA,ROCm","C:\Users\matt\.lmstudio\models\lmstudio-community\gemma-3-27B-it-qat-GGUF\gemma-3-27B-it-QAT-Q4_0.gguf","gemma3 27B Q4_0","15560833664","27009346304","2048","512","16","0x0","0","50","f16","f16","-1","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-07-10T18:22:06Z","1224952033","14143725","418.012724","4.829387"
"2026-07-10 20:21:52","128","16+16+16+16+16+16+16+16","8000","f5525f7e7","9910","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          ","AMD Radeon(TM) 8060S Graphics","CUDA,ROCm","C:\Users\matt\.lmstudio\models\lmstudio-community\gemma-3-27B-it-qat-GGUF\gemma-3-27B-it-QAT-Q4_0.gguf","gemma3 27B Q4_0","15560833664","27009346304","2048","512","16","0x0","0","50","f16","f16","-1","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-07-10T18:22:12Z","9719088700","3520843","13.169960","0.004772"
"2026-07-12 08:35:59","128","16+16+16+16+16+16+16+16","8000","049326a","1","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          ","AMD Radeon(TM) 8060S Graphics","ROCm","C:\Users\matt\.lmstudio\models\lmstudio-community\gemma-3-27B-it-qat-GGUF\gemma-3-27B-it-QAT-Q4_0.gguf","gemma3 27B Q4_0","15560833664","27009346304","2048","512","16","0x0","0","50","f16","f16","-1","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-07-12T06:36:15Z","1244342933","5535475","411.467557","1.828297"
"2026-07-12 08:35:59","128","16+16+16+16+16+16+16+16","8000","049326a","1","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          ","AMD Radeon(TM) 8060S Graphics","ROCm","C:\Users\matt\.lmstudio\models\lmstudio-community\gemma-3-27B-it-qat-GGUF\gemma-3-27B-it-QAT-Q4_0.gguf","gemma3 27B Q4_0","15560833664","27009346304","2048","512","16","0x0","0","50","f16","f16","-1","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-07-12T06:36:20Z","9739894933","47682768","13.142035","0.064260"
